song_id,song,performer,first_week_on_chart,last_week_on_chart,weeks_on_chart,highest_position,lowest_position,spotify_track_duration_ms,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Super HighRick Ross Featuring Ne-Yo,Super High,Rick Ross Featuring Ne-Yo,2010-06-12,2010-06-12,1,100,100,226493.0,True,0.581,0.714,4.0,-6.637,0.0,0.195,0.00981,0.0,0.216,0.563,166.089,4.0
Super TrapperFuture,Super Trapper,Future,2017-03-11,2017-03-11,1,91,91,230129.0,True,0.816,0.414,1.0,-7.953,1.0,0.119,0.423,0.0,0.125,0.197,150.008,4.0
SuperheroesThe Script,Superheroes,The Script,2014-10-04,2014-11-29,9,73,93,245466.0,False,0.491,0.885,3.0,-4.121,1.0,0.0395,0.00219,0.0,0.0741,0.641,166.992,4.0
SupermanTaylor Swift,Superman,Taylor Swift,2011-11-26,2011-11-26,1,26,26,275960.0,False,0.582,0.765,7.0,-3.648,1.0,0.0324,0.0268,1.95e-06,0.103,0.559,131.982,4.0
Supermarket FlowersEd Sheeran,Supermarket Flowers,Ed Sheeran,2017-03-25,2017-03-25,1,75,75,221106.0,False,0.589,0.242,6.0,-10.517,1.0,0.0442,0.914,0.0,0.0887,0.257,89.749,4.0
SuppliesJustin Timberlake,Supplies,Justin Timberlake,2018-02-03,2018-02-17,2,71,100,225600.0,False,0.793,0.554,11.0,-6.624,0.0,0.0451,0.00695,0.0,0.127,0.225,119.993,4.0
Sure Be Cool If You DidBlake Shelton,Sure Be Cool If You Did,Blake Shelton,2013-01-26,2013-06-08,20,24,75,215720.0,False,0.576,0.726,11.0,-4.625,1.0,0.035,0.255,0.0,0.108,0.582,136.802,4.0
Sure ThingMiguel,Sure Thing,Miguel,2011-03-26,2011-08-27,23,36,94,195373.0,False,0.684,0.603,11.0,-8.127,0.0,0.0989,0.0275,0.000311,0.191,0.504,81.0,4.0
SurfYoung Thug Featuring Gunna,Surf,Young Thug Featuring Gunna,2019-08-31,2019-08-31,1,61,61,184093.0,True,0.93,0.561,0.0,-8.053,1.0,0.25,0.101,0.0,0.0992,0.596,140.987,4.0
SurvivalDrake,Survival,Drake,2018-07-14,2018-07-21,2,17,69,136186.0,True,0.607,0.596,9.0,-9.09,0.0,0.358,0.133,0.0,0.123,0.149,77.324,4.0
SurvivalEminem,Survival,Eminem,2013-10-26,2014-01-25,14,16,96,272417.0,True,0.459,0.899,2.0,-2.978,1.0,0.21,0.0038,0.0,0.126,0.437,176.384,4.0
Survivor / I Will SurviveGlee Cast,Survivor / I Will Survive,Glee Cast,2011-12-24,2011-12-24,1,51,51,208573.0,False,0.563,0.913,9.0,-4.384,0.0,0.225,0.00773,0.0,0.127,0.311,128.083,4.0
SwallaJason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,2017-04-08,2017-08-19,20,29,98,216408.0,True,0.696,0.817,1.0,-3.862,1.0,0.109,0.075,0.0,0.187,0.782,98.064,4.0
SwangRae Sremmurd,Swang,Rae Sremmurd,2017-01-07,2017-07-01,26,26,99,208120.0,True,0.681,0.314,8.0,-9.319,1.0,0.0581,0.2,9.82e-06,0.1,0.166,139.992,4.0
SweatBow Wow Featuring Lil Wayne,Sweat,Bow Wow Featuring Lil Wayne,2011-11-12,2011-11-12,1,48,48,292706.0,True,0.666,0.586,8.0,-4.473,1.0,0.0382,0.28,0.0,0.0906,0.0801,154.088,4.0
Sweater WeatherThe Neighbourhood,Sweater Weather,The Neighbourhood,2013-06-22,2014-03-08,37,14,98,240400.0,False,0.612,0.807,10.0,-2.81,1.0,0.0336,0.0495,0.0177,0.101,0.398,124.053,4.0
SweatshirtJacob Sartorius,Sweatshirt,Jacob Sartorius,2016-07-02,2016-07-02,1,90,90,171250.0,False,0.667,0.492,8.0,-8.612,1.0,0.03,0.321,0.0,0.0744,0.796,95.976,4.0
Sweet AnnieZac Brown Band,Sweet Annie,Zac Brown Band,2013-11-02,2014-02-22,17,47,96,278693.0,False,0.635,0.434,6.0,-7.986,1.0,0.0298,0.171,1.1e-06,0.106,0.171,139.976,4.0
Sweet But PsychoAva Max,Sweet But Psycho,Ava Max,2018-12-29,2019-08-24,35,10,87,187436.0,False,0.719,0.704,1.0,-4.724,1.0,0.0476,0.0691,0.0,0.166,0.628,133.002,4.0
Sweet But PsychoAva Max,Sweet But Psycho,Ava Max,2018-12-29,2019-08-24,35,10,87,187436.0,False,0.719,0.704,1.0,-4.724,1.0,0.0476,0.0691,0.0,0.166,0.628,133.002,4.0
Sweet CreatureHarry Styles,Sweet Creature,Harry Styles,2017-05-20,2017-05-20,1,93,93,224866.0,False,0.427,0.262,7.0,-8.541,1.0,0.0276,0.746,0.0,0.068,0.228,104.085,4.0
Sweet DreamsBeyonce,Sweet Dreams,Beyonce,2010-01-02,2010-02-20,29,10,50,208066.0,False,0.694,0.825,1.0,-5.986,1.0,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,4.0
Sweet Little Somethin'Jason Aldean,Sweet Little Somethin',Jason Aldean,2014-09-20,2014-09-27,2,71,99,204333.0,False,0.628,0.87,9.0,-4.683,1.0,0.0455,0.0649,4.15e-05,0.349,0.622,119.975,4.0
Sweet LoveChris Brown,Sweet Love,Chris Brown,2012-05-05,2012-05-05,1,89,89,200000.0,False,0.631,0.759,4.0,-4.622,1.0,0.048,0.00593,0.0,0.235,0.698,139.901,4.0
Sweet NothingCalvin Harris Featuring Florence Welch,Sweet Nothing,Calvin Harris Featuring Florence Welch,2012-11-03,2013-05-25,27,10,97,212560.0,False,0.573,0.929,8.0,-3.942,0.0,0.109,0.197,0.000112,0.0567,0.582,127.934,4.0
SweetenerAriana Grande,Sweetener,Ariana Grande,2018-09-01,2018-09-01,1,55,55,174000.0,False,0.721,0.459,4.0,-6.408,1.0,0.032,0.248,0.0,0.212,0.46,119.914,4.0
Sweeter Than FictionTaylor Swift,Sweeter Than Fiction,Taylor Swift,2013-11-09,2013-11-09,1,34,34,237640.0,False,0.71,0.614,6.0,-6.965,1.0,0.0366,0.00164,0.000154,0.0785,0.673,135.012,4.0
SwervinA Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,2019-01-05,2019-05-18,20,38,63,189486.0,True,0.581,0.662,9.0,-5.239,1.0,0.303,0.0153,0.0,0.111,0.434,93.023,4.0
Swimming Pools (Drank)Kendrick Lamar,Swimming Pools (Drank),Kendrick Lamar,2012-08-18,2013-03-16,29,17,100,247800.0,True,0.577,0.447,8.0,-5.892,1.0,0.277,0.00627,0.00022,0.0899,0.189,74.236,4.0
Swish SwishKaty Perry Featuring Nicki Minaj,Swish Swish,Katy Perry Featuring Nicki Minaj,2017-06-10,2017-09-30,10,46,92,242520.0,True,0.839,0.705,5.0,-5.194,0.0,0.0445,0.0184,1.77e-05,0.102,0.575,119.954,4.0
T-ShirtMigos,T-Shirt,Migos,2017-02-04,2017-07-22,25,19,49,,,,,,,,,,,,,,
T-ShirtThomas Rhett,T-Shirt,Thomas Rhett,2016-03-19,2016-07-30,20,41,92,,,,,,,,,,,,,,
T.H.E (The Hardest Ever)will.i.am Featuring Mick Jagger & Jennifer Lopez,T.H.E (The Hardest Ever),will.i.am Featuring Mick Jagger & Jennifer Lopez,2011-12-10,2012-02-18,8,36,90,287973.0,True,0.586,0.712,9.0,-4.823,1.0,0.0969,0.104,6.21e-06,0.0377,0.45,106.024,4.0
TATI6ix9ine Featuring DJ SPINKING,TATI,6ix9ine Featuring DJ SPINKING,2018-06-09,2018-07-07,5,46,72,154565.0,True,0.779,0.767,11.0,-5.462,0.0,0.258,0.00214,0.0,0.102,0.523,91.981,4.0
THat PartScHoolboy Q Featuring Kanye West,THat Part,ScHoolboy Q Featuring Kanye West,2016-06-04,2016-11-05,20,40,92,313573.0,True,0.927,0.535,6.0,-7.59,0.0,0.0911,0.0855,0.0,0.136,0.336,112.96,4.0
TIC TOC6ix9ine Featuring Lil Baby,TIC TOC,6ix9ine Featuring Lil Baby,2018-12-08,2018-12-22,3,53,91,135739.0,True,0.82,0.691,6.0,-6.646,0.0,0.0723,0.0115,0.0,0.344,0.683,142.027,4.0
TKOJustin Timberlake,TKO,Justin Timberlake,2013-10-05,2014-01-25,17,36,91,424146.0,True,0.611,0.678,3.0,-6.723,0.0,0.243,0.00701,8.43e-06,0.431,0.493,137.864,4.0
TOESDaBaby Featuring Lil Baby & Moneybagg Yo,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,2019-10-12,2019-11-02,4,28,96,136366.0,True,0.816,0.582,8.0,-4.141,1.0,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,4.0
TTYLXOXBella Thorne,TTYLXOX,Bella Thorne,2012-03-31,2012-04-07,2,97,98,154773.0,False,0.819,0.696,7.0,-6.136,1.0,0.157,0.00458,0.245,0.312,0.695,112.021,4.0
TabooDon Omar,Taboo,Don Omar,2011-07-23,2011-07-23,1,97,97,292160.0,False,0.43,0.886,0.0,-5.811,1.0,0.0828,0.0449,0.0,0.0879,0.808,187.38,3.0
Take A Back RoadRodney Atkins,Take A Back Road,Rodney Atkins,2011-06-18,2011-11-19,23,23,92,209426.0,False,0.581,0.856,3.0,-4.0,1.0,0.0783,0.183,0.0,0.0871,0.918,169.902,4.0
Take A Little RideJason Aldean,Take A Little Ride,Jason Aldean,2012-08-04,2012-12-15,20,12,85,187613.0,False,0.472,0.866,2.0,-3.771,1.0,0.0413,0.044,0.0,0.213,0.775,163.867,4.0
Take A WalkPassion Pit,Take A Walk,Passion Pit,2012-09-15,2013-02-16,22,84,99,264493.0,False,0.566,0.755,11.0,-5.526,1.0,0.0368,0.0338,0.0,0.315,0.445,101.006,4.0
Take Back Home GirlChris Lane Featuring Tori Kelly,Take Back Home Girl,Chris Lane Featuring Tori Kelly,2018-04-14,2018-09-01,12,55,100,212106.0,False,0.493,0.796,11.0,-3.971,1.0,0.0691,0.39,0.0,0.0957,0.644,159.988,4.0
Take Back The NightJustin Timberlake,Take Back The Night,Justin Timberlake,2013-07-27,2013-10-19,13,29,64,353160.0,False,0.588,0.664,7.0,-5.18,1.0,0.159,0.043,4.3e-05,0.639,0.333,106.502,4.0
Take CareDrake Featuring Rihanna,Take Care,Drake Featuring Rihanna,2011-12-03,2012-07-21,34,7,61,277386.0,True,0.629,0.515,0.0,-10.358,0.0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,4.0
Take It From MeJordan Davis,Take It From Me,Jordan Davis,2019-01-12,2019-04-06,13,46,79,174254.0,False,0.592,0.891,10.0,-3.144,1.0,0.0512,0.0267,0.0,0.352,0.674,99.983,4.0
Take It OffKe$ha,Take It Off,Ke$ha,2010-01-23,2010-12-11,20,8,92,241319.0,False,0.923,0.742,1.0,-4.319,1.0,0.0349,0.00633,3.45e-05,0.049,0.747,110.013,4.0
Take It On BackChase Bryant,Take It On Back,Chase Bryant,2015-01-17,2015-03-07,8,82,98,246613.0,False,0.558,0.814,2.0,-5.378,1.0,0.0645,0.0129,0.0,0.0666,0.672,157.959,4.0
"Take It To The HeadDJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",Take It To The Head,"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",2012-04-21,2012-09-01,20,58,87,264760.0,True,0.706,0.843,11.0,-2.436,0.0,0.0722,0.00176,0.0,0.317,0.635,141.98,4.0
Take Me HomeCash Cash Featuring Bebe Rexha,Take Me Home,Cash Cash Featuring Bebe Rexha,2014-02-01,2014-04-26,13,57,99,206320.0,False,0.571,0.903,7.0,-2.184,1.0,0.214,0.0615,1.23e-06,0.186,0.477,127.951,4.0
Take Me Or Leave MeGlee Cast,Take Me Or Leave Me,Glee Cast,2011-03-05,2011-03-05,1,51,51,191826.0,False,0.439,0.858,0.0,-2.834,1.0,0.212,0.223,0.0,0.0504,0.56,116.309,4.0
Take Me To ChurchHozier,Take Me To Church,Hozier,2014-08-30,2015-06-06,41,2,96,241693.0,False,0.566,0.664,4.0,-5.303,0.0,0.0464,0.634,0.0,0.116,0.437,128.945,4.0
Take Me To ChurchMatt McAndrew,Take Me To Church,Matt McAndrew,2014-12-06,2014-12-06,1,92,92,212790.0,False,0.421,0.681,4.0,-5.784,0.0,0.0319,0.00154,0.0,0.116,0.262,127.974,4.0
Take OneKodak Black,Take One,Kodak Black,2018-12-01,2018-12-01,1,81,81,165517.0,True,0.66,0.615,1.0,-7.2,1.0,0.47,0.114,0.0,0.315,0.501,174.034,4.0
Take Over ControlAfrojack Featuring Eva Simons,Take Over Control,Afrojack Featuring Eva Simons,2011-07-02,2011-11-12,20,41,96,220520.0,False,0.735,0.699,0.0,-4.435,0.0,0.084,0.121,2.82e-05,0.0809,0.603,129.944,4.0
Take What You WantPost Malone Featuring Ozzy Osbourne & Travis Scott,Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,2019-09-21,2019-12-28,15,8,76,229573.0,False,0.499,0.8,1.0,-2.665,0.0,0.0502,0.0906,0.0,0.147,0.272,139.919,4.0
Take Your TimeSam Hunt,Take Your Time,Sam Hunt,2015-01-17,2015-08-22,32,20,93,243706.0,False,0.558,0.719,11.0,-5.603,1.0,0.0419,0.101,0.0,0.212,0.483,158.031,4.0
TakeawayThe Chainsmokers & Illenium Featuring Lennon Stella,Takeaway,The Chainsmokers & Illenium Featuring Lennon Stella,2019-08-10,2019-08-31,2,69,98,209880.0,False,0.528,0.511,3.0,-8.144,1.0,0.0324,0.126,0.0,0.101,0.351,100.1,4.0
"Taki TakiDJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",2018-10-13,2019-04-06,26,11,48,212500.0,True,0.841,0.798,1.0,-4.206,0.0,0.229,0.153,3.33e-06,0.0618,0.591,95.948,4.0
Takin' ShotsPost Malone,Takin' Shots,Post Malone,2018-05-12,2018-05-26,3,29,97,216746.0,True,0.767,0.625,5.0,-6.193,1.0,0.0836,0.597,0.0,0.409,0.577,120.092,4.0
Taking A WalkTrippie Redd,Taking A Walk,Trippie Redd,2018-08-25,2018-09-08,3,46,92,121680.0,True,0.767,0.538,0.0,-6.044,0.0,0.052,0.68,0.0,0.192,0.343,81.031,4.0
Talk DirtyJason Derulo Featuring 2 Chainz,Talk Dirty,Jason Derulo Featuring 2 Chainz,2014-01-04,2014-08-16,33,3,89,177685.0,True,0.76,0.652,6.0,-7.321,1.0,0.232,0.0348,0.0,0.307,0.759,100.315,4.0
Talk That TalkRihanna Featuring Jay-Z,Talk That Talk,Rihanna Featuring Jay-Z,2011-12-10,2012-05-26,20,31,100,209600.0,True,0.694,0.671,2.0,-4.088,1.0,0.0444,0.0371,3.14e-05,0.236,0.466,83.999,4.0
Talk To MeTory Lanez & Rich The Kid,Talk To Me,Tory Lanez & Rich The Kid,2018-11-10,2019-02-23,16,43,96,248520.0,True,0.698,0.66,0.0,-7.883,1.0,0.052,0.0226,0.0,0.0622,0.451,159.949,4.0
Talk UpDrake Featuring JAY-Z,Talk Up,Drake Featuring JAY-Z,2018-07-14,2018-07-28,3,20,100,223240.0,True,0.758,0.49,11.0,-9.877,1.0,0.139,0.00359,6.61e-06,0.292,0.335,140.116,4.0
Talk You Out Of ItFlorida Georgia Line,Talk You Out Of It,Florida Georgia Line,2019-03-02,2019-08-24,26,57,98,202920.0,False,0.651,0.708,4.0,-4.791,1.0,0.0376,0.582,0.0,0.0796,0.558,119.964,4.0
Talk You Out Of ItFlorida Georgia Line,Talk You Out Of It,Florida Georgia Line,2019-03-02,2019-08-24,26,57,98,202920.0,False,0.651,0.708,4.0,-4.791,1.0,0.0376,0.582,0.0,0.0796,0.558,119.964,4.0
TalkKhalid,Talk,Khalid,2019-02-23,2019-12-14,43,3,55,197573.0,False,0.901,0.4,0.0,-8.575,1.0,0.126,0.051,0.0,0.0599,0.346,135.984,4.0
TalkKhalid,Talk,Khalid,2019-02-23,2019-12-14,43,3,55,197573.0,False,0.901,0.4,0.0,-8.575,1.0,0.126,0.051,0.0,0.0599,0.346,135.984,4.0
Talkin' 2 MyselfEminem Featuring Kobe,Talkin' 2 Myself,Eminem Featuring Kobe,2010-07-10,2010-07-10,1,88,88,300426.0,True,0.421,0.963,4.0,-2.16,0.0,0.415,0.0819,0.0,0.5,0.494,180.336,4.0
Talking BodyTove Lo,Talking Body,Tove Lo,2015-02-14,2015-09-05,30,12,95,238426.0,True,0.736,0.761,4.0,-5.449,0.0,0.0338,0.0966,0.0,0.0823,0.114,119.999,4.0
TalladegaEric Church,Talladega,Eric Church,2014-11-08,2015-03-21,20,43,90,262280.0,False,0.584,0.672,1.0,-8.309,1.0,0.0294,0.0538,0.0481,0.0885,0.556,144.0,4.0
TapNAV Featuring Meek Mill,Tap,NAV Featuring Meek Mill,2019-04-06,2019-08-24,10,87,99,148278.0,True,0.901,0.676,2.0,-7.033,1.0,0.251,0.0646,0.0,0.0863,0.452,85.018,4.0
TapNAV Featuring Meek Mill,Tap,NAV Featuring Meek Mill,2019-04-06,2019-08-24,10,87,99,148278.0,True,0.901,0.676,2.0,-7.033,1.0,0.251,0.0646,0.0,0.0863,0.452,85.018,4.0
"TapoutRich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",Tapout,"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",2013-05-25,2013-10-05,20,44,100,284600.0,True,0.736,0.549,8.0,-6.58,1.0,0.129,0.0541,0.0,0.109,0.272,142.064,4.0
TasteTyga Featuring Offset,Taste,Tyga Featuring Offset,2018-06-09,2018-12-22,29,8,82,232959.0,True,0.884,0.559,0.0,-7.442,1.0,0.12,0.0236,0.0,0.101,0.342,97.994,4.0
TattooVan Halen,Tattoo,Van Halen,2012-01-28,2012-01-28,1,67,67,283040.0,False,0.497,0.886,2.0,-3.314,1.0,0.0435,0.00929,9.77e-05,0.198,0.508,100.118,4.0
Tattoos On This TownJason Aldean,Tattoos On This Town,Jason Aldean,2011-10-08,2012-02-18,20,38,87,202466.0,False,0.359,0.784,7.0,-4.404,1.0,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494,4.0
"Te BoteCasper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",2018-05-05,2018-09-22,21,36,74,413680.0,True,0.904,0.651,11.0,-3.785,0.0,0.186,0.367,0.000112,0.0518,0.371,96.54,4.0
Te RobareNicky Jam X Ozuna,Te Robare,Nicky Jam X Ozuna,2019-05-25,2019-06-29,6,91,100,,,,,,,,,,,,,,
Teach Me How To DougieCali Swag District,Teach Me How To Dougie,Cali Swag District,2010-06-12,2010-10-23,20,28,91,237480.0,True,0.846,0.438,11.0,-4.981,1.0,0.141,0.2,9.43e-05,0.0939,0.512,85.013,4.0
TeamIggy Azalea,Team,Iggy Azalea,2016-04-09,2016-05-28,8,42,99,209466.0,True,0.891,0.692,4.0,-4.989,1.0,0.0673,0.0545,0.0,0.608,0.218,100.023,4.0
TeamLorde,Team,Lorde,2013-10-12,2014-06-28,38,6,91,193058.0,False,0.696,0.59,6.0,-7.428,1.0,0.0904,0.151,0.0,0.247,0.462,99.984,4.0
Tear In My Hearttwenty one pilots,Tear In My Heart,twenty one pilots,2015-04-25,2015-08-08,8,82,100,188493.0,False,0.655,0.632,2.0,-4.802,1.0,0.0489,0.0189,0.0,0.0722,0.447,120.113,4.0
Teenage DaughtersMartina McBride,Teenage Daughters,Martina McBride,2011-06-25,2011-06-25,1,100,100,247773.0,False,0.576,0.751,0.0,-5.333,1.0,0.0469,0.334,0.0,0.139,0.479,91.051,4.0
Teenage DreamGlee Cast,Teenage Dream,Glee Cast,2010-11-27,2010-12-11,3,8,80,225346.0,False,0.493,0.362,2.0,-9.56,1.0,0.0384,0.74,0.0,0.0966,0.65,129.739,4.0
Teenage DreamKaty Perry,Teenage Dream,Katy Perry,2010-08-07,2011-03-19,33,1,48,227760.0,False,0.719,0.804,10.0,-4.581,1.0,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,4.0
Teenage FeverDrake,Teenage Fever,Drake,2017-04-08,2017-04-29,4,35,91,219692.0,True,0.768,0.282,8.0,-10.348,0.0,0.0863,0.11,0.0208,0.113,0.175,97.043,4.0
TelephoneGlee Cast,Telephone,Glee Cast,2010-10-09,2010-10-09,1,23,23,222960.0,False,0.729,0.805,5.0,-5.183,0.0,0.0329,0.00363,3.08e-06,0.11,0.749,122.021,4.0
TelephoneLady Gaga Featuring Beyonce,Telephone,Lady Gaga Featuring Beyonce,2010-01-02,2010-07-24,33,3,46,220626.0,False,0.825,0.832,5.0,-5.853,0.0,0.0403,0.00587,0.000789,0.114,0.713,122.021,4.0
Tell Me Something GoodGlee Cast,Tell Me Something Good,Glee Cast,2010-06-19,2010-06-19,1,87,87,194866.0,False,0.693,0.759,9.0,-4.544,1.0,0.0566,0.364,0.0,0.207,0.881,81.031,4.0
Tell Me You Love MeDemi Lovato,Tell Me You Love Me,Demi Lovato,2017-09-16,2018-04-21,19,53,97,236986.0,False,0.538,0.6,6.0,-5.463,1.0,0.0489,0.0273,0.0,0.147,0.26,81.888,4.0
Tell Your FriendsThe Weeknd,Tell Your Friends,The Weeknd,2015-09-19,2015-10-03,3,54,79,334333.0,True,0.565,0.454,1.0,-11.091,0.0,0.0461,0.265,0.0,0.181,0.312,74.809,4.0
TempoChris Brown,Tempo,Chris Brown,2018-03-17,2018-04-14,4,88,96,218744.0,True,0.769,0.482,10.0,-7.205,1.0,0.0502,0.192,0.0,0.0903,0.487,120.959,4.0
Temporary FixOne Direction,Temporary Fix,One Direction,2015-12-05,2015-12-05,1,96,96,175013.0,False,0.556,0.902,4.0,-5.143,1.0,0.0449,9.17e-05,0.0,0.0888,0.96,145.914,4.0
Temporary HomeCarrie Underwood,Temporary Home,Carrie Underwood,2010-01-16,2010-05-22,20,41,97,268560.0,False,0.416,0.354,0.0,-6.357,1.0,0.0263,0.731,1e-06,0.0925,0.181,80.767,4.0
TemptationFuture,Temptation,Future,2019-02-02,2019-02-02,1,76,76,167672.0,True,0.66,0.55,4.0,-6.744,1.0,0.184,0.164,0.000204,0.199,0.299,130.004,4.0
Ten Feet TallAfrojack Featuring Wrabel,Ten Feet Tall,Afrojack Featuring Wrabel,2014-07-19,2014-07-19,1,100,100,229149.0,False,0.523,0.861,0.0,-3.447,1.0,0.0644,0.0336,0.0,0.144,0.346,127.049,4.0
Tennessee WhiskeyChris Stapleton,Tennessee Whiskey,Chris Stapleton,2015-11-21,2016-04-23,6,20,100,293293.0,False,0.392,0.37,9.0,-10.888,1.0,0.0298,0.205,0.0096,0.0821,0.512,48.718,4.0
Tennis CourtLorde,Tennis Court,Lorde,2013-10-19,2014-08-09,18,71,98,198907.0,True,0.764,0.547,0.0,-8.6,1.0,0.0576,0.0175,0.000161,0.23,0.402,89.993,4.0
TequilaDan + Shay,Tequila,Dan + Shay,2018-01-27,2019-04-27,50,21,87,196746.0,False,0.489,0.581,11.0,-5.731,1.0,0.0281,0.0312,0.0,0.132,0.494,86.016,4.0
TestimonyKodak Black,Testimony,Kodak Black,2018-12-29,2018-12-29,1,74,74,240000.0,True,0.814,0.667,6.0,-4.785,0.0,0.36,0.0369,0.0,0.11,0.376,80.031,4.0
"Thank U, NextAriana Grande","Thank U, Next",Ariana Grande,2018-11-17,2019-05-25,28,1,49,207320.0,True,0.717,0.653,1.0,-5.634,1.0,0.0658,0.229,0.0,0.101,0.412,106.966,4.0
Thank YouEstelle,Thank You,Estelle,2012-03-17,2012-03-17,1,100,100,252013.0,False,0.565,0.717,11.0,-4.623,0.0,0.06,0.106,0.0,0.143,0.421,83.916,4.0
That Don't Sound Like YouLee Brice,That Don't Sound Like You,Lee Brice,2016-03-05,2016-05-14,11,64,99,210573.0,False,0.543,0.589,4.0,-9.496,1.0,0.0421,0.0236,2.99e-05,0.0798,0.255,129.813,4.0
That Should Be MeJustin Bieber,That Should Be Me,Justin Bieber,2010-04-10,2010-04-10,1,92,92,232720.0,False,0.533,0.627,8.0,-5.584,1.0,0.0333,0.198,0.0,0.182,0.263,139.919,4.0
That WayWale Featuring Jeremih & Rick Ross,That Way,Wale Featuring Jeremih & Rick Ross,2011-09-10,2012-01-21,18,49,99,269266.0,True,0.683,0.691,6.0,-6.435,0.0,0.23,0.0379,0.0,0.0578,0.295,73.469,4.0
That's A RackLil Uzi Vert,That's A Rack,Lil Uzi Vert,2019-04-27,2019-05-25,5,76,97,236571.0,True,0.852,0.432,1.0,-8.04,0.0,0.501,0.0599,0.0,0.146,0.258,140.042,4.0
That's All She WroteT.I. Featuring Eminem,That's All She Wrote,T.I. Featuring Eminem,2010-12-25,2011-01-22,5,18,99,318360.0,True,0.496,0.785,7.0,-3.472,1.0,0.306,0.0328,0.0,0.0941,0.357,170.02,4.0
That's How Country Boys RollBilly Currington,That's How Country Boys Roll,Billy Currington,2010-01-02,2010-05-01,20,57,99,224266.0,False,0.674,0.916,2.0,-2.945,1.0,0.0332,0.0735,0.0,0.108,0.916,120.974,4.0
That's How You FeelDrake,That's How You Feel,Drake,2018-07-14,2018-07-21,2,37,68,,,,,,,,,,,,,,
That's My GirlFifth Harmony,That's My Girl,Fifth Harmony,2016-12-10,2016-12-24,3,73,84,204013.0,False,0.596,0.851,5.0,-4.245,0.0,0.121,0.0358,3.19e-05,0.365,0.612,202.049,4.0
That's My Kind Of NightLuke Bryan,That's My Kind Of Night,Luke Bryan,2013-08-31,2014-01-18,21,15,56,190186.0,False,0.66,0.754,4.0,-2.84,0.0,0.051,0.0626,0.0,0.1,0.899,110.02,4.0
That's On MeYella Beezy,That's On Me,Yella Beezy,2018-08-11,2018-12-22,20,56,95,219552.0,True,0.803,0.648,4.0,-9.185,0.0,0.198,0.0288,0.0,0.0904,0.538,131.925,4.0
That's What I LikeBruno Mars,That's What I Like,Bruno Mars,2016-12-10,2018-01-20,51,1,82,206693.0,False,0.853,0.56,1.0,-4.961,1.0,0.0406,0.013,0.0,0.0944,0.86,134.066,4.0
That's Why I PrayBig & Rich,That's Why I Pray,Big & Rich,2012-07-28,2012-09-29,10,82,99,241893.0,False,0.57,0.727,8.0,-5.298,1.0,0.0256,0.0334,0.0,0.364,0.491,100.019,4.0
The A TeamEd Sheeran,The A Team,Ed Sheeran,2012-07-28,2013-03-09,33,16,99,258373.0,False,0.642,0.289,9.0,-9.918,1.0,0.0367,0.669,0.0,0.18,0.407,84.996,4.0
The Adventures Of Rain Dance MaggieRed Hot Chili Peppers,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,2011-08-06,2011-11-26,17,38,97,282400.0,False,0.683,0.734,4.0,-4.523,0.0,0.029,0.00112,0.0139,0.258,0.576,106.254,4.0
The ArcherTaylor Swift,The Archer,Taylor Swift,2019-08-03,2019-09-07,3,38,79,211240.0,False,0.292,0.574,0.0,-9.375,1.0,0.0401,0.12,0.00569,0.0663,0.166,124.344,4.0
The Ballad Of Mona LisaPanic! At The Disco,The Ballad Of Mona Lisa,Panic! At The Disco,2011-02-19,2011-02-19,1,89,89,226680.0,False,0.436,0.893,9.0,-4.18,0.0,0.0556,0.000362,0.0,0.103,0.0794,124.113,4.0
The Big BangKaty Tiz,The Big Bang,Katy Tiz,2014-05-17,2014-05-17,1,100,100,159626.0,False,0.797,0.929,0.0,-2.959,0.0,0.0433,0.0143,0.0,0.111,0.747,96.003,4.0
The Big BangROCKMAFIA,The Big Bang,ROCKMAFIA,2010-11-20,2010-11-20,1,98,98,,,,,,,,,,,,,,
